TellingSubsequence,WordContainingIt,ProperJudgementForWord
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,tE tI ta,okay
NONE,ki te pa tE,okay
NONE,ki te pa tE,okay
NONE,ki te pa tE,okay
eaE,ki te pa tE,bad
NONE,ki te pa tE,okay
NONE,ki te pa tE,okay
NONE,ki te pa tE,okay
NONE,ki te pa tE,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,ke te te,okay
NONE,tI ta ti pi,okay
NONE,tI ta ti pi,okay
NONE,tI ta ti pi,okay
NONE,tI ta ti pi,okay
Iai,tI ta ti pi,bad
NONE,tI ta ti pi,okay
NONE,tI ta ti pi,okay
NONE,tI ta ti pi,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,kI tE pI,okay
NONE,pe ta kE,okay
NONE,pe ta kE,okay
NONE,pe ta kE,okay
eaE,pe ta kE,bad
NONE,pe ta kE,okay
NONE,pe ta kE,okay
NONE,pe ta kE,okay
NONE,pe ta kE,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,ke ti ke,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pi pi ti,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pa ta ke,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pE tI kE pI,okay
NONE,pe ta kE pE ka pa ki,okay
NONE,pe ta kE pE ka pa ki,okay
NONE,pe ta kE pE ka pa ki,okay
eaE,pe ta kE pE ka pa ki,bad
NONE,pe ta kE pE ka pa ki,okay
NONE,pe ta kE pE ka pa ki,okay
NONE,pe ta kE pE ka pa ki,okay
NONE,pe ta kE pE ka pa ki,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ta pa pE,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
NONE,ke ka ta ka,okay
iaI,te te ke ti ti ke pi ka kI,bad
NONE,te te ke ti ti ke pi ka kI,okay
NONE,te te ke ti ti ke pi ka kI,okay
NONE,te te ke ti ti ke pi ka kI,okay
NONE,te te ke ti ti ke pi ka kI,okay
NONE,te te ke ti ti ke pi ka kI,okay
NONE,te te ke ti ti ke pi ka kI,okay
NONE,te te ke ti ti ke pi ka kI,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,pI pI pE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,ta tE,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,pI kI ta,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,kI pI ta ta tE pI,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,pE pE kE ta,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,ti pa pe,okay
NONE,pE pa ke,okay
NONE,pE pa ke,okay
NONE,pE pa ke,okay
NONE,pE pa ke,okay
NONE,pE pa ke,okay
NONE,pE pa ke,okay
NONE,pE pa ke,okay
Eae,pE pa ke,bad
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,ti ti pi ke,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,te pe te te,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,pE tI pI,okay
NONE,ke ta tI ka,okay
NONE,ke ta tI ka,okay
eaI,ke ta tI ka,bad
NONE,ke ta tI ka,okay
NONE,ke ta tI ka,okay
NONE,ke ta tI ka,okay
NONE,ke ta tI ka,okay
NONE,ke ta tI ka,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tE pI pE pa,okay
NONE,tI pa pi,okay
NONE,tI pa pi,okay
NONE,tI pa pi,okay
NONE,tI pa pi,okay
Iai,tI pa pi,bad
NONE,tI pa pi,okay
NONE,tI pa pi,okay
NONE,tI pa pi,okay
NONE,ke pe te pa tI tE,okay
NONE,ke pe te pa tI tE,okay
eaI,ke pe te pa tI tE,bad
NONE,ke pe te pa tI tE,okay
NONE,ke pe te pa tI tE,okay
NONE,ke pe te pa tI tE,okay
NONE,ke pe te pa tI tE,okay
NONE,ke pe te pa tI tE,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,pe ta ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta pa ki,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,ta tI pa pa ka,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,kE pE tI pE pE,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,te ke ke,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,tI pI kI,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE tI pI pE tE,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,pE kE kI pa,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ka kE tE,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,ke ke ti pi,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,pE ta pI pI pE pI pI,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,tE pE kE,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,te ke ta ka,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
NONE,ti ke ke pe pe ta,okay
iaI,pe ka pi ka tI,bad
NONE,pe ka pi ka tI,okay
NONE,pe ka pi ka tI,okay
NONE,pe ka pi ka tI,okay
NONE,pe ka pi ka tI,okay
NONE,pe ka pi ka tI,okay
NONE,pe ka pi ka tI,okay
NONE,pe ka pi ka tI,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,tE pI pE,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,kE ka tI,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,tE pI pa kE kE pa,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ta pa pE ka ta pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,ke ki te pe,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,te pe ki te,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,ki ti pa,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,te ka ke ka ki ta,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE tE tE ka,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,pE pI pa,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,ti ki ta,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pI pa pE,okay
NONE,pa ke ka tI,okay
NONE,pa ke ka tI,okay
eaI,pa ke ka tI,bad
NONE,pa ke ka tI,okay
NONE,pa ke ka tI,okay
NONE,pa ke ka tI,okay
NONE,pa ke ka tI,okay
NONE,pa ke ka tI,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,ka ti ke,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,tI tE ta,okay
NONE,kI tE ta ti ta ti,okay
NONE,kI tE ta ti ta ti,okay
NONE,kI tE ta ti ta ti,okay
NONE,kI tE ta ti ta ti,okay
NONE,kI tE ta ti ta ti,okay
NONE,kI tE ta ti ta ti,okay
Eai,kI tE ta ti ta ti,bad
NONE,kI tE ta ti ta ti,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,kI kE kI,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,ti ti ke ti,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,kE kE tI,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,ta ki ke ki,okay
NONE,kE pI ta te pi,okay
NONE,kE pI ta te pi,okay
NONE,kE pI ta te pi,okay
NONE,kE pI ta te pi,okay
NONE,kE pI ta te pi,okay
Iae,kE pI ta te pi,bad
NONE,kE pI ta te pi,okay
NONE,kE pI ta te pi,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ka te ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ki ki pi ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,ke ki ka ki,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pa pa ke,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,pI pE tE,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,ka kI pI,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pI tE pa tE,okay
NONE,pa pE ka ke,okay
NONE,pa pE ka ke,okay
NONE,pa pE ka ke,okay
NONE,pa pE ka ke,okay
NONE,pa pE ka ke,okay
NONE,pa pE ka ke,okay
NONE,pa pE ka ke,okay
Eae,pa pE ka ke,bad
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tE pI tE,okay
NONE,tI pa ki,okay
NONE,tI pa ki,okay
NONE,tI pa ki,okay
NONE,tI pa ki,okay
Iai,tI pa ki,bad
NONE,tI pa ki,okay
NONE,tI pa ki,okay
NONE,tI pa ki,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,pe ka pe,okay
NONE,kE pI pa pe,okay
NONE,kE pI pa pe,okay
NONE,kE pI pa pe,okay
NONE,kE pI pa pe,okay
NONE,kE pI pa pe,okay
Iae,kE pI pa pe,bad
NONE,kE pI pa pe,okay
NONE,kE pI pa pe,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ka te te ki ta pe ka,okay
NONE,ke pa kI,okay
NONE,ke pa kI,okay
eaI,ke pa kI,bad
NONE,ke pa kI,okay
NONE,ke pa kI,okay
NONE,ke pa kI,okay
NONE,ke pa kI,okay
NONE,ke pa kI,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,ka pe te ta,okay
NONE,pe ki pa kE kE,okay
iaE,pe ki pa kE kE,bad
NONE,pe ki pa kE kE,okay
NONE,pe ki pa kE kE,okay
NONE,pe ki pa kE kE,okay
NONE,pe ki pa kE kE,okay
NONE,pe ki pa kE kE,okay
NONE,pe ki pa kE kE,okay
iaI,te pa pi ta pI,bad
NONE,te pa pi ta pI,okay
NONE,te pa pi ta pI,okay
NONE,te pa pi ta pI,okay
NONE,te pa pi ta pI,okay
NONE,te pa pi ta pI,okay
NONE,te pa pi ta pI,okay
NONE,te pa pi ta pI,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,ki ta pe,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,kE ka kI,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,ta ki pe ki ti,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,pa ta pi,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,te ki te pe,okay
NONE,tI ta pE ta ti,okay
NONE,tI ta pE ta ti,okay
NONE,tI ta pE ta ti,okay
NONE,tI ta pE ta ti,okay
NONE,tI ta pE ta ti,okay
NONE,tI ta pE ta ti,okay
Eai,tI ta pE ta ti,bad
NONE,tI ta pE ta ti,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pi ti ti ta,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,pe pa pi,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,te ki ti,okay
NONE,kE ka ke,okay
NONE,kE ka ke,okay
NONE,kE ka ke,okay
NONE,kE ka ke,okay
NONE,kE ka ke,okay
NONE,kE ka ke,okay
NONE,kE ka ke,okay
Eae,kE ka ke,bad
NONE,kE ka te ki pi,okay
NONE,kE ka te ki pi,okay
NONE,kE ka te ki pi,okay
NONE,kE ka te ki pi,okay
NONE,kE ka te ki pi,okay
NONE,kE ka te ki pi,okay
NONE,kE ka te ki pi,okay
Eae,kE ka te ki pi,bad
NONE,te te ke,okay
NONE,te te ke,okay
NONE,te te ke,okay
NONE,te te ke,okay
NONE,te te ke,okay
NONE,te te ke,okay
NONE,te te ke,okay
NONE,te te ke,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,tE kI tE ka,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,ki pi ki,okay
NONE,pe ta tE,okay
NONE,pe ta tE,okay
NONE,pe ta tE,okay
eaE,pe ta tE,bad
NONE,pe ta tE,okay
NONE,pe ta tE,okay
NONE,pe ta tE,okay
NONE,pe ta tE,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,ta ka pI,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,tE kI pE pa,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,kI ta pI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,pE kI pE,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,ta ke pa,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pe ki ki,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,pE tE pa,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki pi ti pi,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,ki ki ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,te ta ke,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ti ti te ta,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,ka pI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,kE tI ka,okay
NONE,pI tI ta ti ki,okay
NONE,pI tI ta ti ki,okay
NONE,pI tI ta ti ki,okay
NONE,pI tI ta ti ki,okay
Iai,pI tI ta ti ki,bad
NONE,pI tI ta ti ki,okay
NONE,pI tI ta ti ki,okay
NONE,pI tI ta ti ki,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ti ke ti pa,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,ki te pe,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,pi ti ta,okay
NONE,ka ki ke,okay
NONE,ka ki ke,okay
NONE,ka ki ke,okay
NONE,ka ki ke,okay
NONE,ka ki ke,okay
NONE,ka ki ke,okay
